n,residue,M,event_A,event_B,stopping_time,mean_traj_event_A
204111902,30,12,0,1,161,0.52795
62890014,30,12,0,1,61,0.377049
163074078,30,12,0,1,140,0.514286
50499614,30,12,0,1,132,0.515152
228081694,30,12,0,1,120,0.491667
131743774,30,12,0,1,154,0.525974
110280734,30,12,0,1,149,0.52349
177225758,30,12,0,1,137,0.510949
181821470,30,12,0,1,91,0.450549
209969182,30,12,0,1,118,0.491525
258318366,30,12,0,1,71,0.394366
56205342,30,12,0,1,91,0.461538
69648414,30,12,0,1,142,0.521127
240848926,30,12,0,1,112,0.482143
16252959,31,12,1,0,189,0.550265
156405791,31,12,1,0,170,0.529412
84307999,31,12,1,0,193,0.544041
107364383,31,12,1,0,179,0.536313
198832159,31,12,1,0,226,0.553097
208973855,31,12,1,0,142,0.507042
174067743,31,12,1,0,194,0.541237
52281375,31,12,1,0,86,0.44186
219852831,31,12,1,0,131,0.496183
185425951,31,12,1,0,126,0.492063
67846175,31,12,1,0,153,0.522876
34824223,31,12,1,0,122,0.5
23396383,31,12,1,0,142,0.521127
161329183,31,12,1,0,148,0.513514
168390687,31,12,1,0,194,0.541237
224194591,31,12,1,0,131,0.496183
160161823,31,12,1,0,194,0.541237
171155487,31,12,1,0,86,0.430233
189313055,31,12,1,0,107,0.46729
146391071,31,12,1,0,132,0.5
174641183,31,12,1,0,156,0.519231
4624415,31,12,1,0,154,0.538961
65425439,31,12,1,0,218,0.555046
79863839,31,12,1,0,185,0.540541
170250272,32,12,0,1,118,0.491525
174792736,32,12,0,1,72,0.402778
175861792,32,12,0,1,80,0.425
36962336,32,12,0,1,76,0.434211
242569248,32,12,0,1,109,0.477064
150118432,32,12,0,1,235,0.561702
257536032,32,12,0,1,109,0.477064
243818528,32,12,0,1,109,0.477064
195510304,32,12,0,1,153,0.522876
204296224,32,12,0,1,226,0.557522
41967648,32,12,0,1,89,0.460674
30122016,32,12,0,1,79,0.443038
72253472,32,12,0,1,66,0.393939
26161184,32,12,0,1,74,0.432432
264237088,32,12,0,1,136,0.507353
135249952,32,12,0,1,116,0.491379
131731488,32,12,0,1,97,0.463918
181813280,32,12,0,1,137,0.510949
194121760,32,12,0,1,126,0.5
198717472,32,12,0,1,199,0.547739
216133664,32,12,0,1,96,0.458333
165027872,32,12,0,1,148,0.52027
249417760,32,12,0,1,250,0.564
182779936,32,12,0,1,91,0.450549
90087457,33,12,1,0,125,0.496
15609889,33,12,1,0,97,0.474227
79650849,33,12,1,0,96,0.458333
134287393,33,12,1,0,154,0.519481
118722593,33,12,1,0,100,0.46
71622689,33,12,1,0,188,0.542553
60538913,33,12,1,0,110,0.481818
99106849,33,12,1,0,133,0.503759
220712993,33,12,1,0,253,0.561265
26902561,33,12,1,0,139,0.517986
53272609,33,12,1,0,97,0.463918
142663713,33,12,1,0,132,0.5
57413665,33,12,1,0,175,0.537143
109707297,33,12,1,0,122,0.491803
140501025,33,12,1,0,143,0.51049
35852321,33,12,1,0,187,0.545455
42143777,33,12,1,0,127,0.503937
39092257,33,12,1,0,146,0.520548
116707361,33,12,1,0,65,0.369231
93077537,33,12,1,0,136,0.507353
231976993,33,12,1,0,158,0.518987
11730977,33,12,1,0,122,0.508197
197627937,33,12,1,0,99,0.454545
261283873,33,12,1,0,128,0.492188
152338466,34,12,0,1,121,0.495868
118079522,34,12,0,1,157,0.528662
107581474,34,12,0,1,65,0.384615
265011234,34,12,0,1,98,0.459184
126283810,34,12,0,1,62,0.370968
228409378,34,12,0,1,58,0.344828
242769954,34,12,0,1,120,0.491667
197120034,34,12,0,1,61,0.360656
101376034,34,12,0,1,57,0.350877
258859042,34,12,0,1,174,0.534483
39030818,34,12,0,1,184,0.548913
137740322,34,12,0,1,62,0.370968
218673186,34,12,0,1,93,0.451613
108109858,34,12,0,1,65,0.384615
4448290,34,12,0,1,95,0.494737
204398626,34,12,0,1,134,0.507463
261500962,34,12,0,1,155,0.522581
41025570,34,12,0,1,119,0.504202
216760354,34,12,0,1,112,0.482143
228491298,34,12,0,1,177,0.536723
21540898,34,12,0,1,210,0.561905
188887074,34,12,0,1,80,0.425
246132770,34,12,0,1,93,0.451613
3440674,34,12,0,1,87,0.482759
101879843,35,12,1,0,141,0.510638
160714787,35,12,1,0,83,0.421687
2957347,35,12,1,0,82,0.463415
64450595,35,12,1,0,50,0.3
162488355,35,12,1,0,110,0.472727
169414691,35,12,1,0,129,0.496124
151670819,35,12,1,0,178,0.533708
220889123,35,12,1,0,112,0.473214
219205667,35,12,1,0,188,0.537234
165228579,35,12,1,0,75,0.4
242946083,35,12,1,0,112,0.473214
162086947,35,12,1,0,94,0.446809
70303779,35,12,1,0,50,0.3
238469155,35,12,1,0,66,0.363636
75337763,35,12,1,0,112,0.482143
87494691,35,12,1,0,79,0.417722
135692323,35,12,1,0,181,0.535912
5160995,35,12,1,0,86,0.465116
227729443,35,12,1,0,77,0.402597
19464227,35,12,1,0,83,0.445783
197767203,35,12,1,0,77,0.402597
225955875,35,12,1,0,93,0.44086
215900195,35,12,1,0,142,0.507042
151158819,35,12,1,0,121,0.487603
9842724,36,12,0,1,155,0.541935
48574500,36,12,0,1,94,0.468085
48336932,36,12,0,1,170,0.541176
2588708,36,12,0,1,123,0.528455
205848612,36,12,0,1,104,0.471154
144355364,36,12,0,1,81,0.432099
249307172,36,12,0,1,120,0.491667
146010148,36,12,0,1,124,0.5
200056868,36,12,0,1,96,0.458333
258461732,36,12,0,1,101,0.465347
180682788,36,12,0,1,137,0.510949
208556068,36,12,0,1,123,0.495935
244895780,36,12,0,1,166,0.53012
62554148,36,12,0,1,126,0.507937
259698724,36,12,0,1,182,0.538462
190320676,36,12,0,1,145,0.517241
77684772,36,12,0,1,82,0.439024
222908452,36,12,0,1,66,0.378788
79597604,36,12,0,1,242,0.566116
9752612,36,12,0,1,136,0.529412
92385316,36,12,0,1,171,0.538012
139714596,36,12,0,1,143,0.517483
197443620,36,12,0,1,161,0.52795
68247588,36,12,0,1,153,0.529412
154161189,37,12,1,0,102,0.460784
221683749,37,12,1,0,150,0.513333
138473509,37,12,1,0,89,0.438202
154230821,37,12,1,0,170,0.529412
225894437,37,12,1,0,93,0.44086
146931749,37,12,1,0,124,0.491935
232738853,37,12,1,0,131,0.496183
180338725,37,12,1,0,94,0.446809
260812837,37,12,1,0,136,0.5
115679269,37,12,1,0,100,0.46
263807013,37,12,1,0,117,0.478632
215773221,37,12,1,0,169,0.526627
228237349,37,12,1,0,177,0.531073
49057829,37,12,1,0,105,0.47619
34598949,37,12,1,0,103,0.475728
69509157,37,12,1,0,85,0.435294
110673957,37,12,1,0,141,0.510638
80318501,37,12,1,0,66,0.378788
123068453,37,12,1,0,127,0.496063
14032933,37,12,1,0,89,0.460674
55443493,37,12,1,0,75,0.413333
135950373,37,12,1,0,78,0.410256
83599397,37,12,1,0,166,0.53012
257585189,37,12,1,0,71,0.380282
53125158,38,12,0,1,75,0.426667
214282278,38,12,0,1,85,0.435294
100630566,38,12,0,1,95,0.463158
1609766,38,12,0,1,108,0.518519
47869990,38,12,0,1,86,0.453488
229613606,38,12,0,1,131,0.503817
27312166,38,12,0,1,58,0.37931
117190694,38,12,0,1,146,0.520548
226496550,38,12,0,1,123,0.495935
186134566,38,12,0,1,145,0.517241
25251878,38,12,0,1,131,0.519084
55390246,38,12,0,1,56,0.357143
225288230,38,12,0,1,120,0.491667
63701030,38,12,0,1,107,0.485981
142450726,38,12,0,1,143,0.517483
149655590,38,12,0,1,197,0.548223
96124966,38,12,0,1,125,0.504
257544230,38,12,0,1,155,0.522581
25595942,38,12,0,1,69,0.42029
115011622,38,12,0,1,92,0.456522
46813222,38,12,0,1,151,0.529801
209227814,38,12,0,1,142,0.514085
66461734,38,12,0,1,110,0.490909
240140326,38,12,0,1,128,0.5
157974567,39,12,1,0,116,0.482759
267341863,39,12,1,0,125,0.488
211038247,39,12,1,0,123,0.487805
62361639,39,12,1,0,137,0.510949
257265703,39,12,1,0,101,0.455446
56819751,39,12,1,0,194,0.546392
80068647,39,12,1,0,120,0.491667
207429671,39,12,1,0,153,0.51634
108019751,39,12,1,0,79,0.417722
89727015,39,12,1,0,79,0.417722
138305575,39,12,1,0,154,0.519481
223666215,39,12,1,0,123,0.487805
154939431,39,12,1,0,121,0.487603
264396839,39,12,1,0,117,0.478632
115228711,39,12,1,0,138,0.507246
180973607,39,12,1,0,202,0.544554
260907047,39,12,1,0,101,0.455446
55222311,39,12,1,0,110,0.481818
4599847,39,12,1,0,100,0.49
186232871,39,12,1,0,153,0.51634
143634471,39,12,1,0,97,0.453608
30302247,39,12,1,0,163,0.533742
236359719,39,12,1,0,204,0.544118
160989223,39,12,1,0,148,0.513514
54095912,40,12,0,1,110,0.490909
122708008,40,12,0,1,89,0.449438
147406888,40,12,0,1,78,0.423077
145137704,40,12,0,1,67,0.38806
132259880,40,12,0,1,116,0.491379
220999720,40,12,0,1,126,0.5
79638568,40,12,0,1,158,0.531646
69902376,40,12,0,1,123,0.504065
137609256,40,12,0,1,73,0.410959
104857640,40,12,0,1,68,0.397059
218894376,40,12,0,1,112,0.482143
31371304,40,12,0,1,60,0.383333
79917096,40,12,0,1,112,0.491071
222158888,40,12,0,1,131,0.503817
145043496,40,12,0,1,67,0.38806
150212648,40,12,0,1,78,0.423077
257777704,40,12,0,1,128,0.5
164175912,40,12,0,1,59,0.355932
143376424,40,12,0,1,165,0.533333
263782440,40,12,0,1,117,0.487179
115105832,40,12,0,1,68,0.397059
267771944,40,12,0,1,117,0.487179
197402664,40,12,0,1,199,0.547739
252624936,40,12,0,1,109,0.477064
129744937,41,12,1,0,165,0.527273
181678121,41,12,1,0,202,0.544554
94576681,41,12,1,0,125,0.496
97284137,41,12,1,0,133,0.503759
242192425,41,12,1,0,185,0.535135
80228393,41,12,1,0,120,0.491667
31227945,41,12,1,0,163,0.533742
175026217,41,12,1,0,148,0.513514
72515625,41,12,1,0,104,0.471154
114454569,41,12,1,0,103,0.466019
169312297,41,12,1,0,194,0.541237
265072681,41,12,1,0,201,0.542289
257916969,41,12,1,0,147,0.510204
177193001,41,12,1,0,286,0.56993
63569961,41,12,1,0,91,0.450549
68681769,41,12,1,0,142,0.514085
75227177,41,12,1,0,120,0.491667
137691177,41,12,1,0,124,0.491935
120811561,41,12,1,0,249,0.562249
47263785,41,12,1,0,189,0.544974
26861609,41,12,1,0,185,0.545946
92389417,41,12,1,0,125,0.496
62353449,41,12,1,0,210,0.552381
121466921,41,12,1,0,127,0.496063
107057194,42,12,0,1,114,0.491228
165285930,42,12,0,1,148,0.52027
226705450,42,12,0,1,177,0.536723
175902762,42,12,0,1,148,0.52027
2277418,42,12,0,1,56,0.410714
10768426,42,12,0,1,87,0.471264
163909674,42,12,0,1,83,0.433735
118255658,42,12,0,1,73,0.410959
45404202,42,12,0,1,135,0.518519
120537130,42,12,0,1,108,0.481481
150417450,42,12,0,1,105,0.47619
183115818,42,12,0,1,118,0.491525
144461866,42,12,0,1,67,0.38806
203624490,42,12,0,1,77,0.415584
12419114,42,12,0,1,92,0.478261
65314858,42,12,0,1,88,0.454545
177082410,42,12,0,1,118,0.491525
186310698,42,12,0,1,88,0.443182
74862634,42,12,0,1,161,0.534161
60882986,42,12,0,1,107,0.485981
134660138,42,12,0,1,154,0.525974
76922922,42,12,0,1,85,0.447059
22024234,42,12,0,1,115,0.504348
186298410,42,12,0,1,126,0.5
41541675,43,12,1,0,146,0.520548
49299499,43,12,1,0,132,0.507576
55410731,43,12,1,0,91,0.450549
161054763,43,12,1,0,148,0.513514
170201131,43,12,1,0,91,0.43956
133656619,43,12,1,0,127,0.496063
144601131,43,12,1,0,151,0.516556
26718251,43,12,1,0,223,0.560538
194220075,43,12,1,0,64,0.359375
16736299,43,12,1,0,140,0.521429
42049579,43,12,1,0,119,0.495798
74645547,43,12,1,0,85,0.435294
214388779,43,12,1,0,112,0.473214
199749675,43,12,1,0,96,0.447917
129957931,43,12,1,0,200,0.545
50393131,43,12,1,0,105,0.47619
176537643,43,12,1,0,156,0.519231
146907179,43,12,1,0,78,0.410256
4276267,43,12,1,0,119,0.512605
172781611,43,12,1,0,240,0.558333
60244011,43,12,1,0,110,0.481818
189173803,43,12,1,0,145,0.510345
67592235,43,12,1,0,134,0.507463
145535019,43,12,1,0,189,0.539683
217522220,44,12,0,1,123,0.495935
48898092,44,12,0,1,94,0.468085
255328300,44,12,0,1,101,0.465347
224800812,44,12,0,1,55,0.327273
211406892,44,12,0,1,131,0.503817
161652780,44,12,0,1,56,0.339286
117788716,44,12,0,1,73,0.410959
162496556,44,12,0,1,167,0.532934
71471148,44,12,0,1,85,0.447059
28958764,44,12,0,1,90,0.466667
58986540,44,12,0,1,137,0.518248
94031916,44,12,0,1,125,0.504
129163308,44,12,0,1,89,0.449438
115441708,44,12,0,1,57,0.350877
233332780,44,12,0,1,93,0.451613
147370028,44,12,0,1,197,0.548223
10731564,44,12,0,1,95,0.484211
134443052,44,12,0,1,70,0.4
145457196,44,12,0,1,86,0.44186
140525612,44,12,0,1,67,0.38806
254066732,44,12,0,1,117,0.487179
67686444,44,12,0,1,61,0.377049
216514604,44,12,0,1,169,0.532544
55705644,44,12,0,1,72,0.416667
200511533,45,12,1,0,123,0.487805
37085229,45,12,1,0,168,0.535714
194961453,45,12,1,0,96,0.447917
16330797,45,12,1,0,78,0.435897
165425197,45,12,1,0,121,0.487603
239169581,45,12,1,0,112,0.473214
70983725,45,12,1,0,161,0.52795
83632173,45,12,1,0,128,0.5
39915565,45,12,1,0,138,0.514493
76197933,45,12,1,0,101,0.465347
116109357,45,12,1,0,92,0.445652
259887149,45,12,1,0,82,0.414634
180105261,45,12,1,0,118,0.483051
196010029,45,12,1,0,88,0.431818
156954669,45,12,1,0,113,0.477876
85778477,45,12,1,0,117,0.487179
83542061,45,12,1,0,136,0.507353
204943405,45,12,1,0,104,0.461538
236073005,45,12,1,0,177,0.531073
217780269,45,12,1,0,169,0.526627
63279149,45,12,1,0,69,0.391304
77926445,45,12,1,0,139,0.510791
144826413,45,12,1,0,113,0.477876
158535725,45,12,1,0,64,0.359375
4395054,46,12,0,1,81,0.469136
5210158,46,12,0,1,124,0.524194
71180334,46,12,0,1,115,0.495652
203747374,46,12,0,1,58,0.344828
54304814,46,12,0,1,148,0.527027
246710318,46,12,0,1,112,0.482143
16306222,46,12,0,1,132,0.522727
231907374,46,12,0,1,112,0.482143
226709550,46,12,0,1,177,0.536723
148213806,46,12,0,1,75,0.413333
198721582,46,12,0,1,69,0.391304
219275310,46,12,0,1,112,0.482143
218042414,46,12,0,1,169,0.532544
248029230,46,12,0,1,128,0.5
28602414,46,12,0,1,85,0.458824
53252142,46,12,0,1,121,0.504132
252739630,46,12,0,1,136,0.507353
20086830,46,12,0,1,64,0.40625
319534,46,12,0,1,139,0.553957
22585390,46,12,0,1,61,0.393443
59662382,46,12,0,1,156,0.532051
74936366,46,12,0,1,93,0.462366
191283246,46,12,0,1,172,0.534884
145440814,46,12,0,1,151,0.523179
191352879,47,12,1,0,88,0.431818
254431279,47,12,1,0,93,0.44086
131629103,47,12,1,0,219,0.552511
128749615,47,12,1,0,116,0.482759
56664111,47,12,1,0,118,0.491525
192049199,47,12,1,0,145,0.510345
85180463,47,12,1,0,117,0.487179
62496815,47,12,1,0,137,0.510949
21786671,47,12,1,0,115,0.495652
168419375,47,12,1,0,140,0.507143
226775087,47,12,1,0,150,0.513333
185897007,47,12,1,0,153,0.51634
136093743,47,12,1,0,105,0.466667
29888559,47,12,1,0,201,0.552239
233472047,47,12,1,0,188,0.537234
222769199,47,12,1,0,112,0.473214
202027055,47,12,1,0,134,0.5
192602159,47,12,1,0,210,0.547619
157806639,47,12,1,0,102,0.460784
183201839,47,12,1,0,164,0.52439
236773423,47,12,1,0,131,0.496183
127807535,47,12,1,0,84,0.428571
77512751,47,12,1,0,158,0.525316
30085167,47,12,1,0,201,0.552239
183341104,48,12,0,1,145,0.517241
60936240,48,12,0,1,99,0.474747
92450864,48,12,0,1,79,0.43038
261693488,48,12,0,1,79,0.417722
183066672,48,12,0,1,164,0.530488
65220656,48,12,0,1,126,0.507937
11632688,48,12,0,1,114,0.508772
257839152,48,12,0,1,71,0.394366
112324656,48,12,0,1,95,0.463158
205750320,48,12,0,1,104,0.471154
93798448,48,12,0,1,144,0.520833
213270576,48,12,0,1,88,0.443182
122302512,48,12,0,1,138,0.514493
53526576,48,12,0,1,113,0.495575
133337136,48,12,0,1,97,0.463918
180183088,48,12,0,1,94,0.457447
176660528,48,12,0,1,137,0.510949
131629104,48,12,0,1,78,0.423077
247664688,48,12,0,1,90,0.444444
252956720,48,12,0,1,128,0.5
198402096,48,12,0,1,77,0.415584
264478768,48,12,0,1,117,0.487179
104030256,48,12,0,1,84,0.440476
231923760,48,12,0,1,85,0.435294
236548145,49,12,1,0,131,0.496183
214138929,49,12,1,0,123,0.487805
64647217,49,12,1,0,69,0.391304
262144049,49,12,1,0,79,0.405063
143056945,49,12,1,0,143,0.51049
67227697,49,12,1,0,107,0.476636
80470065,49,12,1,0,139,0.510791
6414385,49,12,1,0,156,0.538462
201928753,49,12,1,0,161,0.521739
222597169,49,12,1,0,96,0.447917
58507313,49,12,1,0,259,0.567568
14082097,49,12,1,0,116,0.5
40046641,49,12,1,0,81,0.432099
98230321,49,12,1,0,114,0.482456
246317105,49,12,1,0,147,0.510204
202412081,49,12,1,0,123,0.487805
154890289,49,12,1,0,178,0.533708
83492913,49,12,1,0,139,0.510791
82833457,49,12,1,0,109,0.477064
56766513,49,12,1,0,118,0.491525
136683569,49,12,1,0,89,0.438202
10088497,49,12,1,0,163,0.539877
249339953,49,12,1,0,74,0.391892
212897841,49,12,1,0,123,0.487805
122605618,50,12,0,1,127,0.503937
209805362,50,12,0,1,142,0.514085
2859058,50,12,0,1,101,0.50495
133939250,50,12,0,1,78,0.423077
227082290,50,12,0,1,88,0.443182
85311538,50,12,0,1,174,0.54023
96129074,50,12,0,1,152,0.526316
183865394,50,12,0,1,156,0.525641
128393266,50,12,0,1,116,0.491379
40833074,50,12,0,1,157,0.535032
86409266,50,12,0,1,82,0.439024
94281778,50,12,0,1,106,0.481132
201695282,50,12,0,1,58,0.344828
11583538,50,12,0,1,122,0.516393
116428850,50,12,0,1,157,0.528662
229474354,50,12,0,1,158,0.525316
126521394,50,12,0,1,89,0.449438
21721138,50,12,0,1,153,0.535948
102137906,50,12,0,1,76,0.421053
41459762,50,12,0,1,127,0.511811
133099570,50,12,0,1,97,0.463918
213766194,50,12,0,1,199,0.547739
249618482,50,12,0,1,90,0.444444
63938610,50,12,0,1,83,0.445783
25956403,51,12,1,0,158,0.531646
207765555,51,12,1,0,142,0.507042
48152627,51,12,1,0,97,0.463918
50786355,51,12,1,0,102,0.470588
257122355,51,12,1,0,174,0.528736
24150067,51,12,1,0,96,0.46875
128417843,51,12,1,0,108,0.472222
6533171,51,12,1,0,80,0.45
11194419,51,12,1,0,236,0.567797
167510067,51,12,1,0,194,0.541237
250413107,51,12,1,0,109,0.46789
149291059,51,12,1,0,86,0.430233
223105075,51,12,1,0,169,0.526627
89497651,51,12,1,0,79,0.417722
71512115,51,12,1,0,85,0.435294
170897459,51,12,1,0,140,0.507143
240889907,51,12,1,0,139,0.503597
224202803,51,12,1,0,107,0.46729
89993267,51,12,1,0,93,0.451613
212324403,51,12,1,0,188,0.537234
208891955,51,12,1,0,123,0.487805
107761715,51,12,1,0,111,0.477477
265965619,51,12,1,0,201,0.542289
149483571,51,12,1,0,170,0.529412
193269812,52,12,0,1,145,0.517241
81330228,52,12,0,1,63,0.380952
139292724,52,12,0,1,143,0.517483
150052916,52,12,0,1,94,0.457447
94040116,52,12,0,1,106,0.481132
44916788,52,12,0,1,135,0.518519
193556532,52,12,0,1,96,0.458333
180453428,52,12,0,1,137,0.510949
76619828,52,12,0,1,158,0.531646
138764340,52,12,0,1,108,0.481481
136908852,52,12,0,1,105,0.47619
135442484,52,12,0,1,108,0.481481
187559988,52,12,0,1,91,0.450549
206303284,52,12,0,1,58,0.344828
149860404,52,12,0,1,140,0.514286
251129908,52,12,0,1,109,0.477064
7233588,52,12,0,1,50,0.36
80011316,52,12,0,1,82,0.439024
69935156,52,12,0,1,142,0.521127
135684148,52,12,0,1,181,0.541436
121290804,52,12,0,1,76,0.421053
105500724,52,12,0,1,149,0.52349
37830708,52,12,0,1,103,0.485437
106524724,52,12,0,1,98,0.469388
230436917,53,12,1,0,101,0.455446
128757813,53,12,1,0,70,0.385714
74731573,53,12,1,0,150,0.52
247234613,53,12,1,0,90,0.433333
210087989,53,12,1,0,123,0.487805
105140277,53,12,1,0,133,0.503759
44331061,53,12,1,0,111,0.486486
41422901,53,12,1,0,108,0.481481
82186293,53,12,1,0,147,0.517007
30883893,53,12,1,0,87,0.448276
16248885,53,12,1,0,62,0.387097
217641013,53,12,1,0,93,0.44086
205422645,53,12,1,0,58,0.327586
224014389,53,12,1,0,112,0.473214
73797685,53,12,1,0,142,0.514085
69353525,53,12,1,0,85,0.435294
39821365,53,12,1,0,165,0.533333
129503285,53,12,1,0,146,0.513699
204910645,53,12,1,0,188,0.537234
74854453,53,12,1,0,112,0.482143
153370677,53,12,1,0,94,0.446809
108671029,53,12,1,0,65,0.369231
213233717,53,12,1,0,123,0.487805
191590453,53,12,1,0,167,0.526946
95727670,54,12,0,1,163,0.533742
120852534,54,12,0,1,138,0.514493
159903798,54,12,0,1,270,0.57037
77205558,54,12,0,1,139,0.517986
186683446,54,12,0,1,137,0.510949
264208438,54,12,0,1,201,0.547264
156643382,54,12,0,1,121,0.495868
47558710,54,12,0,1,113,0.495575
160493622,54,12,0,1,113,0.486726
112119862,54,12,0,1,149,0.52349
248815670,54,12,0,1,185,0.540541
11759670,54,12,0,1,179,0.553073
155852854,54,12,0,1,243,0.563786
55320630,54,12,0,1,167,0.538922
200056886,54,12,0,1,96,0.458333
238153782,54,12,0,1,101,0.465347
136847414,54,12,0,1,162,0.530864
31273014,54,12,0,1,152,0.532895
27955254,54,12,0,1,120,0.508333
169439286,54,12,0,1,148,0.52027
85848118,54,12,0,1,117,0.495726
71065654,54,12,0,1,115,0.495652
55455798,54,12,0,1,110,0.490909
60407862,54,12,0,1,110,0.490909
233697335,55,12,1,0,158,0.518987
132018231,55,12,1,0,143,0.51049
111603767,55,12,1,0,111,0.477477
213045303,55,12,1,0,188,0.537234
65265719,55,12,1,0,199,0.547739
113913911,55,12,1,0,214,0.551402
206065719,55,12,1,0,115,0.478261
71917623,55,12,1,0,150,0.52
136691767,55,12,1,0,173,0.531792
1953847,55,12,1,0,102,0.5
64905271,55,12,1,0,115,0.486957
108204087,55,12,1,0,176,0.534091
202965047,55,12,1,0,161,0.521739
258789431,55,12,1,0,193,0.53886
123842615,55,12,1,0,192,0.541667
143700023,55,12,1,0,113,0.477876
20246583,55,12,1,0,110,0.490909
90075191,55,12,1,0,220,0.554545
125157431,55,12,1,0,173,0.531792
220356663,55,12,1,0,150,0.513333
146939959,55,12,1,0,170,0.529412
226127927,55,12,1,0,93,0.44086
213970999,55,12,1,0,131,0.496183
146018359,55,12,1,0,146,0.513699
265203768,56,12,0,1,63,0.365079
52469816,56,12,0,1,67,0.402985
69578808,56,12,0,1,104,0.480769
100208696,56,12,0,1,141,0.51773
8523832,56,12,0,1,69,0.434783
243703864,56,12,0,1,109,0.477064
24080440,56,12,0,1,96,0.479167
262238264,56,12,0,1,136,0.507353
115073080,56,12,0,1,68,0.397059
211497016,56,12,0,1,66,0.378788
180523064,56,12,0,1,99,0.464646
130719800,56,12,0,1,89,0.449438
50483256,56,12,0,1,121,0.504132
41402424,56,12,0,1,89,0.460674
22904888,56,12,0,1,88,0.465909
226918456,56,12,0,1,66,0.378788
237178936,56,12,0,1,115,0.486957
101359672,56,12,0,1,106,0.481132
92999736,56,12,0,1,106,0.481132
102006840,56,12,0,1,103,0.475728
206590008,56,12,0,1,134,0.507463
193568824,56,12,0,1,69,0.391304
105803832,56,12,0,1,84,0.440476
124940344,56,12,0,1,154,0.525974
193130553,57,12,1,0,153,0.51634
34631737,57,12,1,0,122,0.5
183095353,57,12,1,0,137,0.50365
27811897,57,12,1,0,109,0.486239
246136889,57,12,1,0,90,0.433333
23732281,57,12,1,0,85,0.447059
94908473,57,12,1,0,190,0.542105
