n,v2,log_ratio
14901,5,-2.3671012445
14903,1,0.4054874747
14905,2,-0.2876597088
14907,1,0.4054874687
14909,3,-0.9808068954
14911,1,0.4054874627
14913,2,-0.2876597208
14915,1,0.4054874567
14917,4,-1.6739540880
14919,1,0.4054874507
14921,2,-0.2876597328
14923,1,0.4054874447
14925,3,-0.9808069194
14927,1,0.4054874388
14929,2,-0.2876597448
14931,1,0.4054874328
14933,8,-4.4465428341
14935,1,0.4054874268
14937,2,-0.2876597568
14939,1,0.4054874208
14941,3,-0.9808069433
14943,1,0.4054874148
14945,2,-0.2876597687
14947,1,0.4054874089
14949,4,-1.6739541358
14951,1,0.4054874029
14953,2,-0.2876597806
14955,1,0.4054873969
14957,3,-0.9808069672
14959,1,0.4054873910
14961,2,-0.2876597925
14963,1,0.4054873850
14965,5,-2.3671013402
14967,1,0.4054873791
14969,2,-0.2876598045
14971,1,0.4054873731
14973,3,-0.9808069910
14975,1,0.4054873672
14977,2,-0.2876598164
14979,1,0.4054873612
14981,4,-1.6739541834
14983,1,0.4054873553
14985,2,-0.2876598282
14987,1,0.4054873494
14989,3,-0.9808070147
14991,1,0.4054873434
14993,2,-0.2876598401
14995,1,0.4054873375
14997,6,-3.0602485683
14999,1,0.4054873316
15001,2,-0.2876598520
15003,1,0.4054873256
15005,3,-0.9808070384
15007,1,0.4054873197
15009,2,-0.2876598638
15011,1,0.4054873138
15013,4,-1.6739542308
15015,1,0.4054873079
15017,2,-0.2876598756
15019,1,0.4054873020
15021,3,-0.9808070621
15023,1,0.4054872961
15025,2,-0.2876598875
15027,1,0.4054872902
15029,5,-2.3671014350
15031,1,0.4054872843
15033,2,-0.2876598993
15035,1,0.4054872784
15037,3,-0.9808070857
15039,1,0.4054872725
15041,2,-0.2876599111
15043,1,0.4054872666
15045,4,-1.6739542781
15047,1,0.4054872607
15049,2,-0.2876599228
15051,1,0.4054872548
15053,3,-0.9808071093
15055,1,0.4054872489
15057,2,-0.2876599346
15059,1,0.4054872430
15061,7,-3.7533958433
15063,1,0.4054872371
15065,2,-0.2876599464
15067,1,0.4054872313
15069,3,-0.9808071328
15071,1,0.4054872254
15073,2,-0.2876599581
15075,1,0.4054872195
15077,4,-1.6739543251
15079,1,0.4054872137
15081,2,-0.2876599698
15083,1,0.4054872078
15085,3,-0.9808071563
15087,1,0.4054872019
15089,2,-0.2876599815
15091,1,0.4054871961
15093,5,-2.3671015291
15095,1,0.4054871902
15097,2,-0.2876599933
15099,1,0.4054871844
15101,3,-0.9808071797
15103,1,0.4054871785
15105,2,-0.2876600049
15107,1,0.4054871727
15109,4,-1.6739543719
15111,1,0.4054871669
15113,2,-0.2876600166
15115,1,0.4054871610
15117,3,-0.9808072030
15119,1,0.4054871552
15121,2,-0.2876600283
15123,1,0.4054871493
15125,6,-3.0602487564
15127,1,0.4054871435
15129,2,-0.2876600400
15131,1,0.4054871377
15133,3,-0.9808072263
15135,1,0.4054871319
15137,2,-0.2876600516
15139,1,0.4054871261
15141,4,-1.6739544185
15143,1,0.4054871202
15145,2,-0.2876600632
15147,1,0.4054871144
15149,3,-0.9808072496
15151,1,0.4054871086
15153,2,-0.2876600748
15155,1,0.4054871028
15157,5,-2.3671016223
15159,1,0.4054870970
15161,2,-0.2876600865
15163,1,0.4054870912
15165,3,-0.9808072728
15167,1,0.4054870854
15169,2,-0.2876600981
15171,1,0.4054870796
15173,4,-1.6739544650
15175,1,0.4054870738
15177,2,-0.2876601096
15179,1,0.4054870680
15181,3,-0.9808072960
15183,1,0.4054870622
15185,2,-0.2876601212
15187,1,0.4054870565
15189,9,-5.1396903909
15191,1,0.4054870507
15193,2,-0.2876601328
15195,1,0.4054870449
15197,3,-0.9808073191
15199,1,0.4054870391
15201,2,-0.2876601443
15203,1,0.4054870334
15205,4,-1.6739545112
15207,1,0.4054870276
15209,2,-0.2876601558
15211,1,0.4054870218
15213,3,-0.9808073422
15215,1,0.4054870161
15217,2,-0.2876601674
15219,1,0.4054870103
15221,5,-2.3671017148
15223,1,0.4054870046
15225,2,-0.2876601789
15227,1,0.4054869988
15229,3,-0.9808073652
15231,1,0.4054869931
15233,2,-0.2876601904
15235,1,0.4054869873
15237,4,-1.6739545572
15239,1,0.4054869816
15241,2,-0.2876602019
15243,1,0.4054869758
15245,3,-0.9808073882
15247,1,0.4054869701
15249,2,-0.2876602133
15251,1,0.4054869644
15253,6,-3.0602489413
15255,1,0.4054869586
15257,2,-0.2876602248
15259,1,0.4054869529
15261,3,-0.9808074111
15263,1,0.4054869472
15265,2,-0.2876602362
15267,1,0.4054869415
15269,4,-1.6739546031
15271,1,0.4054869357
15273,2,-0.2876602477
15275,1,0.4054869300
15277,3,-0.9808074340
15279,1,0.4054869243
15281,2,-0.2876602591
15283,1,0.4054869186
15285,5,-2.3671018065
15287,1,0.4054869129
15289,2,-0.2876602705
15291,1,0.4054869072
15293,3,-0.9808074568
15295,1,0.4054869015
15297,2,-0.2876602819
15299,1,0.4054868958
15301,4,-1.6739546487
15303,1,0.4054868901
15305,2,-0.2876602933
15307,1,0.4054868844
15309,3,-0.9808074796
15311,1,0.4054868787
15313,2,-0.2876603047
15315,1,0.4054868730
15317,7,-3.7533962132
15319,1,0.4054868673
15321,2,-0.2876603161
15323,1,0.4054868617
15325,3,-0.9808075023
15327,1,0.4054868560
15329,2,-0.2876603274
15331,1,0.4054868503
15333,4,-1.6739546942
15335,1,0.4054868446
15337,2,-0.2876603388
15339,1,0.4054868390
15341,3,-0.9808075250
15343,1,0.4054868333
15345,2,-0.2876603501
15347,1,0.4054868276
15349,5,-2.3671018974
15351,1,0.4054868220
15353,2,-0.2876603614
15355,1,0.4054868163
15357,3,-0.9808075476
15359,1,0.4054868107
15361,2,-0.2876603727
15363,1,0.4054868050
15365,4,-1.6739547395
15367,1,0.4054867994
15369,2,-0.2876603840
15371,1,0.4054867937
15373,3,-0.9808075702
15375,1,0.4054867881
15377,2,-0.2876603953
15379,1,0.4054867825
15381,6,-3.0602491232
15383,1,0.4054867768
15385,2,-0.2876604066
15387,1,0.4054867712
15389,3,-0.9808075928
15391,1,0.4054867656
15393,2,-0.2876604178
15395,1,0.4054867599
15397,4,-1.6739547846
15399,1,0.4054867543
15401,2,-0.2876604291
15403,1,0.4054867487
15405,3,-0.9808076152
15407,1,0.4054867431
15409,2,-0.2876604403
15411,1,0.4054867374
15413,5,-2.3671019876
15415,1,0.4054867318
15417,2,-0.2876604515
15419,1,0.4054867262
15421,3,-0.9808076377
15423,1,0.4054867206
15425,2,-0.2876604627
15427,1,0.4054867150
15429,4,-1.6739548295
15431,1,0.4054867094
15433,2,-0.2876604739
15435,1,0.4054867038
15437,3,-0.9808076601
15439,1,0.4054866982
15441,2,-0.2876604851
15443,1,0.4054866926
15445,8,-4.4465435741
15447,1,0.4054866870
15449,2,-0.2876604963
15451,1,0.4054866815
15453,3,-0.9808076825
15455,1,0.4054866759
15457,2,-0.2876605075
15459,1,0.4054866703
15461,4,-1.6739548742
15463,1,0.4054866647
15465,2,-0.2876605186
15467,1,0.4054866591
15469,3,-0.9808077048
15471,1,0.4054866536
15473,2,-0.2876605298
15475,1,0.4054866480
15477,5,-2.3671020770
15479,1,0.4054866424
15481,2,-0.2876605409
15483,1,0.4054866369
15485,3,-0.9808077270
15487,1,0.4054866313
15489,2,-0.2876605520
15491,1,0.4054866257
15493,4,-1.6739549187
15495,1,0.4054866202
15497,2,-0.2876605631
15499,1,0.4054866146
15501,3,-0.9808077493
15503,1,0.4054866091
15505,2,-0.2876605742
15507,1,0.4054866035
15509,6,-3.0602493020
15511,1,0.4054865980
15513,2,-0.2876605853
15515,1,0.4054865925
15517,3,-0.9808077714
15519,1,0.4054865869
15521,2,-0.2876605964
15523,1,0.4054865814
15525,4,-1.6739549631
15527,1,0.4054865759
15529,2,-0.2876606075
15531,1,0.4054865703
15533,3,-0.9808077936
15535,1,0.4054865648
15537,2,-0.2876606185
15539,1,0.4054865593
15541,5,-2.3671021657
15543,1,0.4054865538
15545,2,-0.2876606296
15547,1,0.4054865482
15549,3,-0.9808078156
15551,1,0.4054865427
15553,2,-0.2876606406
15555,1,0.4054865372
15557,4,-1.6739550072
15559,1,0.4054865317
15561,2,-0.2876606516
15563,1,0.4054865262
15565,3,-0.9808078377
15567,1,0.4054865207
15569,2,-0.2876606626
15571,1,0.4054865152
15573,7,-3.7533965709
15575,1,0.4054865097
15577,2,-0.2876606736
15579,1,0.4054865042
15581,3,-0.9808078597
15583,1,0.4054864987
15585,2,-0.2876606846
15587,1,0.4054864932
15589,4,-1.6739550512
15591,1,0.4054864877
15593,2,-0.2876606956
15595,1,0.4054864823
15597,3,-0.9808078816
15599,1,0.4054864768
15601,2,-0.2876607065
15603,1,0.4054864713
15605,5,-2.3671022537
15607,1,0.4054864658
15609,2,-0.2876607175
15611,1,0.4054864603
15613,3,-0.9808079035
15615,1,0.4054864549
15617,2,-0.2876607284
15619,1,0.4054864494
15621,4,-1.6739550950
15623,1,0.4054864439
15625,2,-0.2876607393
15627,1,0.4054864385
15629,3,-0.9808079254
15631,1,0.4054864330
15633,2,-0.2876607503
15635,1,0.4054864276
15637,6,-3.0602494780
15639,1,0.4054864221
15641,2,-0.2876607612
15643,1,0.4054864167
15645,3,-0.9808079472
15647,1,0.4054864112
15649,2,-0.2876607721
15651,1,0.4054864058
15653,4,-1.6739551386
15655,1,0.4054864003
15657,2,-0.2876607829
15659,1,0.4054863949
15661,3,-0.9808079689
15663,1,0.4054863895
15665,2,-0.2876607938
15667,1,0.4054863840
15669,5,-2.3671023409
15671,1,0.4054863786
15673,2,-0.2876608047
15675,1,0.4054863732
15677,3,-0.9808079907
15679,1,0.4054863677
15681,2,-0.2876608155
15683,1,0.4054863623
15685,4,-1.6739551821
15687,1,0.4054863569
15689,2,-0.2876608264
15691,1,0.4054863515
15693,3,-0.9808080123
15695,1,0.4054863461
15697,2,-0.2876608372
15699,1,0.4054863407
15701,11,-6.5259854676
15703,1,0.4054863352
15705,2,-0.2876608480
15707,1,0.4054863298
15709,3,-0.9808080340
15711,1,0.4054863244
15713,2,-0.2876608588
15715,1,0.4054863190
15717,4,-1.6739552253
15719,1,0.4054863136
15721,2,-0.2876608696
15723,1,0.4054863082
15725,3,-0.9808080556
15727,1,0.4054863029
15729,2,-0.2876608804
15731,1,0.4054862975
15733,5,-2.3671024275
15735,1,0.4054862921
15737,2,-0.2876608912
15739,1,0.4054862867
15741,3,-0.9808080771
15743,1,0.4054862813
15745,2,-0.2876609019
15747,1,0.4054862759
15749,4,-1.6739552684
15751,1,0.4054862706
15753,2,-0.2876609127
15755,1,0.4054862652
15757,3,-0.9808080986
15759,1,0.4054862598
15761,2,-0.2876609234
15763,1,0.4054862545
15765,6,-3.0602496510
15767,1,0.4054862491
15769,2,-0.2876609342
15771,1,0.4054862437
15773,3,-0.9808081201
15775,1,0.4054862384
15777,2,-0.2876609449
15779,1,0.4054862330
15781,4,-1.6739553113
15783,1,0.4054862277
15785,2,-0.2876609556
15787,1,0.4054862223
15789,3,-0.9808081415
15791,1,0.4054862170
15793,2,-0.2876609663
15795,1,0.4054862116
15797,5,-2.3671025133
15799,1,0.4054862063
15801,2,-0.2876609770
15803,1,0.4054862009
15805,3,-0.9808081629
15807,1,0.4054861956
15809,2,-0.2876609876
15811,1,0.4054861903
15813,4,-1.6739553541
15815,1,0.4054861849
15817,2,-0.2876609983
15819,1,0.4054861796
15821,3,-0.9808081842
15823,1,0.4054861743
15825,2,-0.2876610090
15827,1,0.4054861689
15829,7,-3.7533969171
15831,1,0.4054861636
15833,2,-0.2876610196
15835,1,0.4054861583
15837,3,-0.9808082055
15839,1,0.4054861530
15841,2,-0.2876610302
15843,1,0.4054861477
15845,4,-1.6739553967
15847,1,0.4054861424
15849,2,-0.2876610409
15851,1,0.4054861371
15853,3,-0.9808082267
15855,1,0.4054861317
15857,2,-0.2876610515
15859,1,0.4054861264
15861,5,-2.3671025984
15863,1,0.4054861211
15865,2,-0.2876610621
15867,1,0.4054861158
15869,3,-0.9808082479
15871,1,0.4054861106
15873,2,-0.2876610727
15875,1,0.4054861053
15877,4,-1.6739554391
15879,1,0.4054861000
15881,2,-0.2876610832
15883,1,0.4054860947
15885,3,-0.9808082691
15887,1,0.4054860894
15889,2,-0.2876610938
15891,1,0.4054860841
15893,6,-3.0602498213
15895,1,0.4054860788
15897,2,-0.2876611044
15899,1,0.4054860736
15901,3,-0.9808082902
15903,1,0.4054860683
15905,2,-0.2876611149
15907,1,0.4054860630
15909,4,-1.6739554813
15911,1,0.4054860578
15913,2,-0.2876611254
15915,1,0.4054860525
15917,3,-0.9808083113
15919,1,0.4054860472
15921,2,-0.2876611360
15923,1,0.4054860420
15925,5,-2.3671026829
15927,1,0.4054860367
15929,2,-0.2876611465
15931,1,0.4054860315
15933,3,-0.9808083323
15935,1,0.4054860262
15937,2,-0.2876611570
15939,1,0.4054860210
15941,4,-1.6739555233
15943,1,0.4054860157
15945,2,-0.2876611675
15947,1,0.4054860105
15949,3,-0.9808083533
15951,1,0.4054860052
15953,2,-0.2876611780
15955,1,0.4054860000
15957,8,-4.4465442666
15959,1,0.4054859947
15961,2,-0.2876611884
15963,1,0.4054859895
15965,3,-0.9808083742
15967,1,0.4054859843
15969,2,-0.2876611989
15971,1,0.4054859791
15973,4,-1.6739555652
15975,1,0.4054859738
15977,2,-0.2876612093
15979,1,0.4054859686
15981,3,-0.9808083951
15983,1,0.4054859634
15985,2,-0.2876612198
15987,1,0.4054859582
15989,5,-2.3671027667
15991,1,0.4054859529
15993,2,-0.2876612302
15995,1,0.4054859477
15997,3,-0.9808084160
15999,1,0.4054859425
16001,2,-0.2876612406
16003,1,0.4054859373
16005,4,-1.6739556070
16007,1,0.4054859321
16009,2,-0.2876612510
16011,1,0.4054859269
16013,3,-0.9808084368
16015,1,0.4054859217
16017,2,-0.2876612614
16019,1,0.4054859165
16021,6,-3.0602499889
16023,1,0.4054859113
16025,2,-0.2876612718
16027,1,0.4054859061
16029,3,-0.9808084576
16031,1,0.4054859009
16033,2,-0.2876612822
16035,1,0.4054858958
16037,4,-1.6739556485
16039,1,0.4054858906
16041,2,-0.2876612926
16043,1,0.4054858854
16045,3,-0.9808084783
16047,1,0.4054858802
16049,2,-0.2876613029
16051,1,0.4054858750
16053,5,-2.3671028498
16055,1,0.4054858699
16057,2,-0.2876613133
16059,1,0.4054858647
16061,3,-0.9808084990
16063,1,0.4054858595
16065,2,-0.2876613236
16067,1,0.4054858544
16069,4,-1.6739556899
16071,1,0.4054858492
16073,2,-0.2876613340
16075,1,0.4054858440
16077,3,-0.9808085197
16079,1,0.4054858389
16081,2,-0.2876613443
16083,1,0.4054858337
16085,7,-3.7533972522
16087,1,0.4054858286
16089,2,-0.2876613546
16091,1,0.4054858234
16093,3,-0.9808085403
16095,1,0.4054858183
16097,2,-0.2876613649
16099,1,0.4054858131
16101,4,-1.6739557311
16103,1,0.4054858080
16105,2,-0.2876613752
16107,1,0.4054858028
16109,3,-0.9808085609
16111,1,0.4054857977
16113,2,-0.2876613854
16115,1,0.4054857926
16117,5,-2.3671029322
16119,1,0.4054857874
16121,2,-0.2876613957
16123,1,0.4054857823
16125,3,-0.9808085814
16127,1,0.4054857772
16129,2,-0.2876614060
16131,1,0.4054857720
16133,4,-1.6739557722
16135,1,0.4054857669
16137,2,-0.2876614162
16139,1,0.4054857618
16141,3,-0.9808086019
16143,1,0.4054857567
16145,2,-0.2876614264
16147,1,0.4054857516
16149,6,-3.0602501538
16151,1,0.4054857465
16153,2,-0.2876614367
16155,1,0.4054857413
16157,3,-0.9808086223
16159,1,0.4054857362
16161,2,-0.2876614469
16163,1,0.4054857311
16165,4,-1.6739558131
16167,1,0.4054857260
16169,2,-0.2876614571
16171,1,0.4054857209
16173,3,-0.9808086427
16175,1,0.4054857158
16177,2,-0.2876614673
16179,1,0.4054857107
16181,5,-2.3671030141
16183,1,0.4054857056
16185,2,-0.2876614775
16187,1,0.4054857006
16189,3,-0.9808086631
16191,1,0.4054856955
16193,2,-0.2876614876
16195,1,0.4054856904
16197,4,-1.6739558538
16199,1,0.4054856853
16201,2,-0.2876614978
16203,1,0.4054856802
16205,3,-0.9808086834
16207,1,0.4054856751
16209,2,-0.2876615080
16211,1,0.4054856701
16213,9,-5.1396917769
16215,1,0.4054856650
16217,2,-0.2876615181
16219,1,0.4054856599
16221,3,-0.9808087037
16223,1,0.4054856549
16225,2,-0.2876615282
16227,1,0.4054856498
16229,4,-1.6739558944
16231,1,0.4054856447
16233,2,-0.2876615384
16235,1,0.4054856397
16237,3,-0.9808087240
16239,1,0.4054856346
16241,2,-0.2876615485
16243,1,0.4054856296
16245,5,-2.3671030952
16247,1,0.4054856245
16249,2,-0.2876615586
16251,1,0.4054856195
16253,3,-0.9808087442
16255,1,0.4054856144
16257,2,-0.2876615687
16259,1,0.4054856094
16261,4,-1.6739559348
16263,1,0.4054856043
16265,2,-0.2876615788
16267,1,0.4054855993
16269,3,-0.9808087644
16271,1,0.4054855942
16273,2,-0.2876615888
16275,1,0.4054855892
16277,6,-3.0602503161
16279,1,0.4054855842
16281,2,-0.2876615989
16283,1,0.4054855791
16285,3,-0.9808087845
16287,1,0.4054855741
16289,2,-0.2876616090
16291,1,0.4054855691
16293,4,-1.6739559751
16295,1,0.4054855641
16297,2,-0.2876616190
16299,1,0.4054855591
16301,3,-0.9808088046
16303,1,0.4054855540
16305,2,-0.2876616290
16307,1,0.4054855490
16309,5,-2.3671031757
16311,1,0.4054855440
16313,2,-0.2876616391
16315,1,0.4054855390
16317,3,-0.9808088246
16319,1,0.4054855340
16321,2,-0.2876616491
16323,1,0.4054855290
16325,4,-1.6739560152
16327,1,0.4054855240
16329,2,-0.2876616591
16331,1,0.4054855190
16333,3,-0.9808088446
16335,1,0.4054855140
16337,2,-0.2876616691
16339,1,0.4054855090
16341,7,-3.7533975769
16343,1,0.4054855040
16345,2,-0.2876616791
16347,1,0.4054854990
16349,3,-0.9808088646
16351,1,0.4054854940
16353,2,-0.2876616890
16355,1,0.4054854890
16357,4,-1.6739560551
16359,1,0.4054854840
16361,2,-0.2876616990
16363,1,0.4054854791
16365,3,-0.9808088845
16367,1,0.4054854741
16369,2,-0.2876617090
16371,1,0.4054854691
16373,5,-2.3671032556
16375,1,0.4054854641
16377,2,-0.2876617189
16379,1,0.4054854592
16381,3,-0.9808089044
16383,1,0.4054854542
